Year,State,Flyway,Zone,American Black Duck,American Coot,American Wigeon,Blue-winged and Cinnamon Teal (not speciated),Brant,Bufflehead,Canada Goose (not speciated),Canvasback,Eider (not speciated),Emperor Goose,Gadwall,Goldeneye (not speciated),Greater White-fronted Goose,Green-winged Teal,Harlequin Duck,Light Geese (not differentiated by color phase),Long-tailed Duck,Mallard,Merganser (not speciated),Mexican-like Duck,Mottled Duck,Northern Pintail,Northern Shoveler,Redhead,Ring-necked Duck,Ruddy Duck,Sandhill Crane,Scaup (not speciated),Scoters,Swan (not differentiated),Unidentified Ducks,Whistling Duck,Wood Duck,Miscellaneous Ducks
2012,CO,PF,CO:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,CO,PF,CO:Brow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ID,PF,ID:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ID,PF,ID:2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ID,PF,ID:3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,MT,PF,MT:1,0,8003,6,0,0,0,7836,0,0,0,12,484,0,105,0,0,0,15384,175,0,0,0,0,300,0,0,0,0,0,161,0,0,0,0
2012,MT,PF,MT:2,0,398,0,12,0,0,102180,0,0,0,0,1365,0,0,0,10,0,12775,386,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0
2012,NM,PF,NM:1,0,35,1228,0,0,40,13950,80,0,0,275,272,0,0,0,350,0,9765,404,0,0,105,0,105,0,5,0,0,0,0,0,0,0,0
2012,NV,PF,NV:1,0,32453,403,0,0,755,17807,1359,0,0,1775,250,32,2290,0,614,0,17885,916,0,0,1900,8038,6015,124,5761,0,144,0,857,0,0,0,0
2012,NV,PF,NV:2,0,1820,110,0,0,15,1960,10,0,0,225,300,0,135,0,0,0,1453,165,0,0,160,0,80,95,65,0,240,0,65,0,0,0,0
2012,NV,PF,NV:3,0,7915,310,50,0,755,315,7160,0,0,1450,40,0,2980,0,26,0,5875,30,0,0,2230,505,2350,630,3830,0,525,0,567,0,0,0,0
2012,OR,PF,OR:1,0,12473,12709,24,687,1317,59081,35,3,0,12567,264,11,10527,0,2550,0,34714,1215,0,0,24236,6593,0,3926,700,449,12634,16,1538,1712,100,0,0
2012,OR,PF,OR:2,0,3515,2312,2,0,232,36994,65,0,0,432,2282,0,319,0,4195,0,41975,1776,0,0,1307,0,40,277,1,0,5622,0,53,756,0,0,0
2012,OR,PF,OR:3,0,1878,9307,0,0,565,11355,23,0,0,2520,254,8335,447,0,1,0,8078,265,0,0,4531,9941,237,147,1491,0,931,0,9176,1229,0,0,0
2012,UT,PF,UT:1,0,1475,295,0,0,5,16591,95,0,0,192,131,0,8360,0,0,0,10873,52,0,0,13058,6769,210,0,0,0,0,0,1890,1050,0,0,0
2012,UT,PF,UT:2,0,2103,815,7,0,0,1020,5,0,0,358,1,1,1388,0,0,0,10087,20,0,0,1931,45,26,102,16,0,6,0,140,51,0,0,0
2012,UT,PF,UT:3,0,3001,338,0,0,7,1218,4,0,0,53,1017,0,346,0,0,0,4113,42,0,0,60,18,33,178,3,0,17,1,8,240,0,0,0
2012,WA,PF,WA:1,0,19494,88683,9,17502,20985,23295,738,0,0,2979,8345,34,11306,1067,49699,652,117433,6767,0,0,68560,5245,35,4625,1570,856,28741,13432,11475,0,0,0,0
2012,WA,PF,WA:2,0,29484,12389,0,0,3034,22346,1419,0,0,811,3254,2,4919,0,0,0,165168,1535,0,0,5075,174,2466,790,456,0,20563,0,153,0,0,0,0
2012,WM,PF,WM:Baja,0,0,0,0,101571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WM,PF,WM:WestCoast,0,0,0,0,9873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,WY,PF,WY:1,0,0,0,0,0,14,287,0,0,0,3,1919,0,30,0,0,0,1990,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,AK,PF,AK:Izembek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,AZ,PF,AZ:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,AZ,PF,AZ:2,0,167,510,25,0,25,446,37,0,0,444,0,0,749,0,4,0,867,154,0,0,101,1444,38,309,292,29962,0,0,0,0,0,0,0
2011,AZ,PF,AZ:3,0,6347,259,120,0,14,5507,43,0,0,155,3,0,5185,0,1470,0,6048,56,0,0,1846,1238,143,66,68,453,160,0,2,295,0,0,0
2011,CA,PF,CA:1,0,0,0,0,11842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,CA,PF,CA:2,0,0,18000,0,0,80,6755,0,0,0,0,20,7000,0,0,700,0,60700,0,0,0,4000,0,0,0,0,0,0,0,1250,0,0,0,0
2011,CA,PF,CA:3,0,188366,219052,798,0,2497,2145,51007,0,0,98966,445,255822,264357,0,492862,0,124078,57,0,0,1073969,234949,1406,26201,16407,4244,50417,0,43711,250,0,0,0
2011,CA,PF,CA:4,0,34522,13158,26,1352,5058,1504,14213,0,0,3341,1053,0,298,0,7,0,1720,103,0,0,6767,50944,395,0,37283,0,48237,5198,0,343,0,0,0
2011,CA,PF,CA:5,0,416650,37775,8365,0,4040,57156,23145,0,0,49210,155,20875,213689,0,81915,0,36289,935,0,0,114670,258130,2007,20570,58260,5057,17130,0,81,0,0,0,0
2011,CA,PF,CA:6,0,0,4368,24,2416,1191,528,67,0,0,452,0,0,723,0,11,0,563,28,0,0,1225,5534,120,175,1591,0,1695,1404,3,1195,0,0,0
2011,CA,PF,CA:7,0,12472,6123,12,0,129,274,174,0,0,384,9,0,8454,0,22201,0,897,41,0,0,24498,43246,54,33,3675,150,486,0,1,1964,0,0,0
2011,CO,PF,CO:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,CO,PF,CO:Brow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,ID,PF,ID:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,ID,PF,ID:2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,ID,PF,ID:3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,MT,PF,MT:1,0,3020,0,0,0,0,928,0,0,0,0,510,0,31,0,0,0,5183,103,0,0,0,0,0,1,0,0,0,0,234,0,0,0,0
2011,MT,PF,MT:2,0,170,0,0,0,0,54391,,0,0,0,8707,0,3,0,0,0,7065,600,0,0,7,0,0,0,0,0,0,0,39,0,0,0,0
2011,NM,PF,NM:1,0,7,467,0,0,130,13347,0,0,0,550,200,0,0,0,20,0,12454,770,0,0,20,0,260,0,0,0,72,0,0,0,0,0,0
2011,NV,PF,NV:1,0,34905,1149,40,0,637,16168,80,0,0,2378,221,5,2901,0,487,0,13400,443,0,0,1605,7045,5272,396,7564,0,57,0,395,34,0,0,0
2011,NV,PF,NV:2,0,80,70,0,0,95,1592,10,0,0,180,165,0,75,0,0,0,1828,115,0,0,115,0,85,235,170,0,115,0,30,10,0,0,0
2011,NV,PF,NV:3,0,4145,315,50,0,485,305,4830,0,0,695,90,0,4320,0,0,0,4640,0,0,0,1570,1575,500,1160,1330,0,50,0,209,0,0,0,0
2011,OR,PF,OR:1,0,1092,12059,0,0,2048,56783,76,0,0,1364,73,43,18616,0,650,0,20065,453,0,0,28508,2313,10,1803,178,0,4457,1164,2851,2214,0,0,0
2011,OR,PF,OR:2,20,5431,2977,50,0,1282,17926,18,0,0,2201,1502,0,915,0,524,0,62092,2969,0,0,32,394,7,754,12,0,4782,0,14,1126,0,0,0
2011,OR,PF,OR:3,0,104,181,0,0,339,6710,0,0,0,361,180,58,12,0,1,0,4035,242,0,0,31,0,1,167,21,0,113,0,724,21,0,0,0
2011,UT,PF,UT:1,0,241,81,0,0,11,9402,87,0,0,362,482,0,4955,0,2,0,558,109,0,0,75,270,20,50,105,0,446,0,567,50,0,0,0
2011,UT,PF,UT:2,0,1080,1208,6,0,1,728,5,0,0,183,1,0,2070,0,3,0,1678,2,0,0,1295,72,7,75,5,0,5,0,67,0,0,0,0
2011,UT,PF,UT:3,0,1031,453,0,0,7,634,4,0,0,88,395,0,7,0,1,0,2018,19,0,0,34,9,33,74,0,0,1,0,4,100,0,0,0
2011,WA,PF,WA:1,0,11809,97454,37,21457,18342,12191,471,0,0,2330,8808,113,12131,692,39022,663,228004,5964,0,0,68508,918,29,4152,1171,0,19701,11944,12549,4653,0,0,0
2011,WA,PF,WA:2,0,42208,10691,0,0,1109,14808,2677,0,0,1819,5649,0,4966,0,2,0,121786,2811,0,0,2575,1,3986,1040,9,0,11417,0,207,5507,0,0,0
2011,WM,PF,WM:Baja,0,0,0,0,61153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,WM,PF,WM:WestCoast,0,0,0,0,12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,WY,PF,WY:1,0,0,0,0,0,0,497,0,0,0,4,2106,0,15,0,0,0,1719,557,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0
2010,AK,PF,AK:Izembek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,AZ,PF,AZ:2,0,0,697,0,0,66,601,200,0,0,357,0,0,1163,0,9,0,1212,50,0,0,54,2015,350,949,102,40864,0,0,0,0,0,0,0
2010,AZ,PF,AZ:3,0,25173,1692,0,0,12,7303,370,0,0,310,32,0,1216,0,1400,0,5485,19,0,0,1836,504,119,550,0,285,13,0,0,105,0,0,0
2010,CA,PF,CA:1,0,2384,10746,0,8700,1640,3316,946,0,0,80,0,0,4768,0,0,0,1738,80,0,0,20,580,30,55,135,0,3648,3019,159,360,0,0,0
2010,CA,PF,CA:2,0,90,15100,0,0,390,2160,0,0,0,0,40,3000,0,0,200,0,11300,0,0,0,2000,300,0,0,0,0,0,0,860,0,0,0,0
2010,CA,PF,CA:3,0,168123,271835,487,0,485,1037,2232,0,0,78005,4,345366,160299,0,580807,0,123543,11,0,0,1018084,265852,32,25402,3285,3855,9981,0,66334,0,0,0,0
2010,CA,PF,CA:4,0,13942,9648,0,2695,4202,392,6113,0,0,1402,189,0,903,0,83,0,252,113,0,0,2238,26120,46,0,23441,0,19305,3786,0,1231,0,0,0
2010,CA,PF,CA:5,0,238122,77387,1222,0,1940,39605,37290,0,0,86269,235,17595,254395,0,32810,0,29443,390,0,0,114910,213377,620,23720,65050,17103,18520,0,52,0,0,0,0
2010,CA,PF,CA:6,0,0,1412,20,2158,1538,301,0,0,0,671,0,0,187,0,0,0,133,5,0,0,986,13068,30,0,698,0,2185,1107,8,0,0,0,0
2010,CA,PF,CA:7,0,12892,4817,2,0,697,366,31,0,0,238,74,0,8745,0,22710,0,2008,99,0,0,34872,40701,9,606,1403,622,253,3,3,1014,0,0,0
2010,CO,PF,CO:1,0,0,0,0,0,0,7720,0,0,0,0,0,0,0,0,12,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,CO,PF,CO:Brow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,ID,PF,ID:1,0,2049,3465,0,0,283,7070,0,0,0,715,218,0,1,0,0,0,3428,143,0,0,2,0,3285,0,2,0,5461,0,112,37,0,0,0
2010,ID,PF,ID:2,0,16194,2931,55,0,230,31231,57,0,0,110,29982,0,52,0,5,0,135392,39,0,0,36,107,39,1372,4,0,669,0,65,13316,0,0,0
2010,ID,PF,ID:3,0,0,32,0,0,152,7554,6,0,0,24,3292,0,3,0,0,0,14198,288,0,0,50,0,0,0,0,0,0,0,2594,15,0,0,0
2010,MT,PF,MT:1,0,1500,0,0,0,15,7316,0,0,0,0,235,0,0,0,0,0,7748,110,0,0,8,0,20,92,0,0,0,0,79,141,0,0,0
2010,MT,PF,MT:2,0,200,0,0,0,2835,76298,0,0,0,0,18765,0,0,0,0,0,15194,325,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
2010,NM,PF,NM:1,0,0,735,0,0,225,9149,5,0,0,490,52,0,50,0,200,0,5694,747,0,0,10,0,215,0,0,0,92,0,123,0,0,0,0
2010,NV,PF,NV:1,0,17018,372,0,0,629,15550,715,0,0,602,152,0,340,0,325,0,8910,305,0,0,160,1553,2520,178,4062,0,0,0,55,6,0,0,0
2010,NV,PF,NV:2,0,65,140,0,0,75,955,10,0,0,110,130,0,20,0,0,0,928,40,0,0,40,20,40,225,90,0,65,0,31,0,0,0,0
2010,NV,PF,NV:3,0,8110,755,55,0,315,705,4445,0,0,330,75,0,1650,0,0,0,5310,175,0,0,1300,165,1035,325,2010,0,150,0,296,0,0,0,0
2010,OR,PF,OR:1,0,1638,42368,11,0,1487,95313,137,0,0,425,90,10,57779,0,16,0,46618,651,0,0,57764,2421,4,10934,1160,740,2101,0,2716,381,0,0,0
2010,OR,PF,OR:2,0,11847,1495,0,0,955,17076,36,0,0,802,1395,4,2795,0,4,0,87322,1747,0,0,4905,535,14,1727,15,0,4043,0,67,1952,0,0,0
2010,OR,PF,OR:3,0,100,5526,0,0,600,12283,300,0,0,96,207,741,40,0,0,0,4695,292,0,0,93,200,0,177,316,0,301,0,3360,1330,0,0,0
2010,UT,PF,UT:1,0,463,176,0,0,0,15229,50,0,0,250,1142,0,3830,0,2,0,4843,0,0,0,2469,12430,0,200,0,0,0,0,2386,0,0,0,0
2010,UT,PF,UT:2,0,1198,154,3,0,2,666,1,0,0,379,11,0,451,0,3,0,7300,2,0,0,1079,38,4,50,5,0,1,0,69,0,0,0,0
2010,UT,PF,UT:3,0,525,583,0,0,13,753,2,0,0,54,512,0,100,0,0,0,900,34,0,0,8,15,158,109,5,0,0,0,4,314,0,0,0
2010,WA,PF,WA:1,0,9166,85881,18,14895,17875,9140,323,0,0,3398,9151,22,8311,839,66184,439,161928,6648,0,0,38730,2365,16,3963,1098,221,16306,10455,13113,0,0,0,0
2010,WA,PF,WA:2,0,75377,40178,2,0,3734,44119,3466,0,0,3479,5427,0,3243,0,1,0,243676,1246,0,0,2057,109,3534,4800,330,0,26697,0,100,0,0,0,0
2010,WM,PF,WM:Baja,0,0,0,0,71688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WM,PF,WM:WestCoast,0,0,0,0,23389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,WY,PF,WY:1,0,0,1,0,0,0,381,0,0,0,6,2190,0,40,0,0,0,2094,456,0,0,0,0,0,0,0,0,0,0,712,0,0,0,0
2009,AK,PF,AK:Izembek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AZ,PF,AZ:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AZ,PF,AZ:2,0,1297,686,0,0,5,838,68,0,0,384,7,0,628,0,1,0,1129,339,0,0,83,1635,439,520,302,28814,15,0,0,0,0,0,0
2009,AZ,PF,AZ:3,0,8041,472,7,0,39,9781,61,0,0,840,12,0,697,0,725,0,3455,0,0,0,1089,641,128,134,40,289,10,0,1,0,0,0,0
2009,CA,PF,CA:1,0,2725,3895,0,1499,1259,1864,304,0,0,0,0,4,860,3,2,0,874,48,0,0,0,377,0,0,28,0,4239,5101,184,1000,0,0,0
2009,CA,PF,CA:2,0,0,6000,0,0,480,3486,0,0,0,0,80,2600,0,0,30,0,18500,660,0,0,6000,0,0,0,30,0,0,0,105,0,0,0,0
2009,CA,PF,CA:3,0,195788,276391,1840,0,2019,9330,10550,0,0,80986,52,291876,171326,0,642455,0,147262,82,0,0,950164,340323,370,32207,8405,4896,5335,0,40946,0,0,0,0
2009,CA,PF,CA:4,0,49934,53406,157,1745,21410,43368,38291,0,0,13761,902,74720,25061,0,49280,0,25655,35,0,0,68701,115260,364,743,42694,11878,127549,15267,56382,1739,0,0,0
2009,CA,PF,CA:5,0,329277,49910,915,0,1265,48855,26175,0,0,37145,409,13345,286994,0,79946,0,31957,555,0,0,134600,223435,755,22120,35555,1905,12980,0,285,0,0,0,0
2009,CA,PF,CA:6,0,0,4789,5,3148,1867,130,117,0,0,903,0,0,394,0,0,0,684,16,0,0,926,3080,89,77,1507,0,3861,1741,0,918,0,0,0
2009,CA,PF,CA:7,0,20686,8477,41,0,621,238,381,0,0,565,310,0,11722,0,19000,0,1087,276,0,0,17789,42436,86,92,11576,60,636,0,0,6077,0,0,0
2009,CO,PF,CO:1,0,53,0,0,0,0,4449,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,3,0,0,1,20,0,0,0
2009,CO,PF,CO:Brow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ID,PF,ID:1,0,1189,157,0,0,532,7824,2,0,0,19,478,0,0,0,0,0,3549,500,0,0,6,1,14006,74,0,0,2218,0,389,0,0,0,0
2009,ID,PF,ID:2,0,11497,2027,0,0,95,28369,10,0,0,18,24110,0,27,0,0,0,187180,8,0,0,279,139,604,1040,13,0,2177,0,68,9956,0,0,0
2009,ID,PF,ID:3,0,0,0,0,0,0,1099,0,0,0,0,3053,0,0,0,0,0,6072,74,0,0,119,0,0,0,0,0,0,0,2856,1110,0,0,0
2009,MT,PF,MT:1,0,0,0,0,0,0,676,0,0,0,0,492,0,0,0,0,0,4488,195,0,0,0,0,0,2,0,0,0,0,198,0,0,0,0
2009,MT,PF,MT:2,0,325,4,0,0,110,58968,0,0,0,0,23635,0,0,0,0,0,13590,783,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
2009,NM,PF,NM:1,0,0,0,0,0,210,14784,0,0,0,28,200,0,20,0,0,0,5639,1047,0,0,30,705,200,0,0,0,5,0,0,0,0,0,0
2009,NV,PF,NV:1,0,34935,381,2,0,890,20004,492,0,0,1249,218,6,376,0,9,0,11530,1378,0,0,1801,3939,2439,548,7302,0,51,0,921,0,0,0,0
2009,NV,PF,NV:2,0,80,60,0,0,40,1025,0,0,0,235,95,0,115,0,0,0,1646,80,0,0,95,10,5,180,25,0,25,0,78,0,0,0,0
2009,NV,PF,NV:3,0,8365,1500,0,0,550,555,2675,0,0,1255,45,0,4110,0,30,0,4150,25,0,0,1325,730,225,75,3105,0,40,0,230,0,0,0,0
2009,OR,PF,OR:1,0,8973,52760,8,823,16088,164666,1046,0,0,4102,833,94,59893,0,5210,0,62486,1683,0,0,98504,6391,261,18029,594,929,24292,2113,3995,30,0,0,0
2009,OR,PF,OR:2,0,14604,3511,0,0,1170,28449,92,0,0,369,1460,0,1176,0,960,0,49816,2918,0,0,2205,73,78,1798,37,0,2902,0,47,199,0,0,0
2009,OR,PF,OR:3,0,488,246,0,0,2863,11640,6,0,0,677,378,3301,50,0,2,0,3618,2104,0,0,433,779,0,24,432,0,36,0,1634,0,0,0,0
2009,UT,PF,UT:1,0,852,133,0,0,0,10737,144,0,0,245,1450,0,5578,0,0,0,4123,193,0,0,4630,11308,20,301,43,15,145,0,1307,175,0,0,0
2009,UT,PF,UT:2,0,981,1923,85,0,1,1088,4,0,0,607,10,0,1768,0,0,0,7526,16,0,0,2109,20,1,25,4,0,1,0,155,0,0,0,0
2009,UT,PF,UT:3,0,1939,340,0,0,2,1019,0,0,0,183,444,0,33,0,0,0,2240,52,0,0,121,1,75,258,1,0,0,0,12,77,0,0,0
2009,WA,PF,WA:1,0,12100,184914,12,29243,20627,19274,659,0,0,2639,10239,119,14261,670,55016,547,159402,5526,0,0,111282,2585,36,5538,1396,449,26981,12585,14046,9981,0,0,0
2009,WA,PF,WA:2,0,89851,22322,0,0,4883,9355,2580,0,0,2685,5737,0,914,0,0,0,95253,997,0,0,5953,86,4632,14202,112,0,13325,0,288,0,0,0,0
2009,WM,PF,WM:Baja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WM,PF,WM:WestCoast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,WY,PF,WY:1,0,1327,0,0,0,4,340,0,0,0,18,1688,0,30,0,0,0,2236,1018,0,0,0,0,0,1,0,0,0,0,752,0,0,0,0
2008,AK,PF,AK:Izembek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AZ,PF,AZ:1,0,400,0,0,0,0,75,115,0,0,195,2,0,0,0,0,0,0,25,0,0,50,0,40,625,75,0,10,0,0,0,0,0,0
2008,AZ,PF,AZ:2,0,1275,113,41,0,25,2132,61,0,0,1129,0,0,3235,0,0,0,1133,109,0,0,433,1414,207,150,102,36708,25,0,2,0,0,0,0
2008,AZ,PF,AZ:3,0,29298,413,6,0,180,5488,69,0,0,1198,1,0,2530,0,750,0,2229,158,0,0,391,1334,29,205,266,115,37,0,1,0,0,0,0
2008,CA,PF,CA:1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,CA,PF,CA:2,0,0,53300,0,0,1150,5145,600,0,0,0,200,5700,0,0,200,0,35150,220,0,0,6200,4100,10,400,1000,0,800,0,762,0,0,0,0
2008,CA,PF,CA:3,0,275177,320689,805,0,1665,2193,16621,0,0,92836,316,251490,188675,0,689729,0,170583,24,0,0,1188827,303208,34,31071,13667,4848,9322,0,49035,200,0,0,0
2008,CA,PF,CA:4,0,48141,44089,46,1652,7840,6882,21480,0,0,7233,297,31770,13384,0,28156,0,15463,57,0,0,56444,65069,24,1581,20989,7821,37835,2206,30147,4767,0,0,0
2008,CA,PF,CA:5,0,260889,37811,8715,0,1390,59828,34055,0,0,71827,920,4030,290900,0,55256,0,46301,287,0,0,44381,331811,665,47005,55683,1037,19210,0,146,2000,0,0,0
2008,CA,PF,CA:6,0,0,4240,12,3175,1538,576,70,0,0,2097,6,0,462,0,2,0,1207,88,0,0,3120,6144,337,64,1151,0,4093,5391,3,529,0,0,0
2008,CA,PF,CA:7,0,17293,7191,60,0,768,106,190,0,0,509,957,0,5994,0,11116,0,1465,243,0,0,7827,27647,191,331,12702,0,1103,0,0,15643,0,0,0
2008,CO,PF,CO:1,0,120,0,0,0,0,5823,0,0,0,0,0,0,0,0,15,0,0,251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,CO,PF,CO:Brow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,ID,PF,ID:1,0,30918,1377,0,0,896,5473,441,0,0,2,1996,0,68,0,0,0,2335,643,0,0,0,1,21253,49,2,0,4483,0,312,79,0,0,0
2008,ID,PF,ID:2,0,6889,2762,0,0,78,28771,0,0,0,294,24658,0,40,0,0,0,136673,81,0,0,298,48,13,371,0,0,1779,0,47,6243,0,0,0
2008,ID,PF,ID:3,0,0,0,0,0,38,10326,0,0,0,0,4183,0,0,0,0,0,3692,131,0,0,2,0,0,0,0,0,0,0,2785,6031,0,0,0
2008,MT,PF,MT:1,0,9650,100,0,0,0,7375,1000,0,0,0,104,0,0,0,0,0,11492,63,0,0,9,0,0,60,0,0,0,0,64,0,0,0,0
2008,MT,PF,MT:2,0,420,0,0,0,860,49705,0,0,0,0,18400,0,0,0,0,0,12142,585,0,0,0,0,30,0,0,0,100,0,98,0,0,0,0
2008,NM,PF,NM:1,0,1530,1092,0,0,20,14522,0,0,0,150,195,0,35,0,120,0,10693,263,0,0,0,0,100,0,0,0,30,0,3,0,0,0,0
2008,NV,PF,NV:1,0,15332,475,0,0,897,23547,3559,0,0,2200,483,50,3278,0,1577,0,24598,1924,0,0,9660,5519,3401,1615,4834,0,192,0,2145,0,0,0,0
2008,NV,PF,NV:2,0,130,35,0,0,45,945,50,0,0,175,45,0,80,0,0,0,922,120,0,0,55,0,30,250,25,0,70,0,30,0,0,0,0
2008,NV,PF,NV:3,0,2365,310,0,0,785,285,2875,0,0,680,0,0,615,0,1,0,3430,105,0,0,1645,135,740,290,800,0,0,0,119,0,0,0,0
2008,OR,PF,OR:1,0,25864,40996,0,370,9871,142854,2317,0,0,1898,917,37,43300,6,5697,0,81715,1053,0,0,106425,6332,411,18012,1495,930,31159,3477,4856,0,0,0,0
2008,OR,PF,OR:2,0,13736,5191,0,0,721,18109,40,0,0,281,2743,0,294,0,2,0,66624,1753,0,0,9787,821,0,1284,7,0,3843,0,31,938,0,0,0
2008,OR,PF,OR:3,0,3044,688,0,0,3259,14633,404,0,0,2151,734,15,10,0,4,0,4861,139,0,0,644,279,2,440,608,0,2531,0,1543,4724,0,0,0
2008,UT,PF,UT:1,0,423,50,100,0,1,10447,259,0,0,155,1360,0,5221,0,5,0,15537,9,0,0,5530,10350,10,65,1,0,10,0,1933,0,0,0,0
2008,UT,PF,UT:2,0,950,564,2,0,0,1016,1,0,0,427,51,0,1761,0,2,0,8535,5,0,0,1713,61,0,30,11,0,1,0,107,0,0,0,0
2008,UT,PF,UT:3,0,2791,415,0,0,11,332,0,0,0,49,493,0,301,0,0,0,1033,60,0,0,22,2,151,139,0,0,0,0,6,290,0,0,0
2008,WA,PF,WA:1,0,18002,70053,2,19775,19035,18095,790,0,0,3260,9399,42,13076,902,82583,504,118214,5574,0,0,32301,1884,21,8417,1374,522,24669,16742,11401,0,0,0,0
2008,WA,PF,WA:2,0,51303,19561,0,0,2195,42078,3000,0,0,2594,5707,0,2430,0,0,0,195657,803,0,0,13547,326,2422,8151,1722,0,10383,0,217,0,0,0,0
2008,WM,PF,WM:Baja,0,0,0,0,83856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WM,PF,WM:WestCoast,0,0,0,0,19443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,WY,PF,WY:1,0,0,1,0,0,11,147,0,0,0,2,1603,0,54,0,0,0,1901,563,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0
2007,AK,PF,AK:Izembek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
